DTBASE;COOPERATIVA;CPF;CONTA;CONTRATO;DSPRODUTO;DTCONTRATO;VLCONTRATO;SDDEVEDOR;QTDIASATRASO;SDATRASO;VLPROVISAO
31/01/2021;A;57554;517484;452046;Empréstimo;14/01/2021;4.243,20;4.284,00;0;0,00;10,20
31/01/2021;A;58296;599766;396992;Empréstimo;29/10/2020;1.285,20;1.152,60;0;0,00;10,20
31/01/2021;A;58399;504269;405867;Empréstimo;12/11/2020;12.729,60;12.515,40;0;0,00;40,80
31/01/2021;A;58421;541402;352509;Financiamento;24/08/2020;8.486,40;8.149,80;0;0,00;20,40
31/01/2021;A;58672;109335;119644;Empréstimo;10/11/2017;5.905,80;3.335,40;0;0,00;10,20
31/01/2021;A;58799;361405;140582;Financiamento;29/11/2018;2.560,20;887,40;0;0,00;10,20
31/01/2021;A;58839;169963;390334;Financiamento;25/01/2021;88.230,00;88.362,60;0;0,00;265,20
31/01/2021;A;58846;411939;188799;Empréstimo;03/10/2019;1.101,60;826,20;0;0,00;10,20
31/01/2021;A;59106;210983;233955;Empréstimo;02/03/2020;2.641,80;2.305,20;0;0,00;10,20
31/01/2021;A;59147;221088;377612;Empréstimo;01/10/2020;1.917,60;1.856,40;0;0,00;10,20
31/01/2021;A;59427;89259;337250;Empréstimo;29/07/2020;193,80;448,80;19;448,80;30,60
31/01/2021;A;59433;89265;340880;Empréstimo;03/08/2020;428,40;397,80;0;0,00;20,40
31/01/2021;A;59440;89273;116861;Empréstimo;31/03/2017;5.599,80;724,20;19;724,20;40,80
31/01/2021;A;59445;108577;161008;Empréstimo;07/05/2019;3.396,60;2.509,20;0;0,00;10,20
31/01/2021;A;59589;328695;257984;Empréstimo;06/04/2020;1.162,80;1.234,20;0;0,00;10,20
31/01/2021;A;60488;191054;441100;Empréstimo;04/01/2021;12.678,60;12.760,20;0;0,00;71,40
31/01/2021;A;60536;594479;211232;Empréstimo;23/12/2019;438,60;367,20;294;367,20;214,20
31/01/2021;A;60653;327424;206996;Empréstimo;09/12/2019;816,00;540,60;111;540,60;132,60
31/01/2021;A;60847;531213;268342;Empréstimo;09/04/2020;102,00;91,80;0;0,00;61,20
31/01/2021;A;61123;730689;372734;Empréstimo;24/09/2020;1.958,40;1.866,60;0;0,00;10,20
31/01/2021;A;61286;315169;462719;Empréstimo;28/01/2021;3.396,60;3.396,60;0;0,00;10,20
31/01/2021;A;61912;229488;310665;Financiamento;19/06/2020;3.967,80;3.661,80;0;0,00;10,20
31/01/2021;A;61964;529190;287764;Empréstimo;30/04/2020;4.263,60;3.661,80;0;0,00;20,40
31/01/2021;A;62004;409456;317914;Empréstimo;30/06/2020;15.575,40;15.279,60;0;0,00;40,80
31/01/2021;A;62276;188963;363122;Empréstimo;14/09/2020;12.229,80;12.484,80;0;0,00;40,80
31/01/2021;A;62356;221274;181838;Empréstimo;30/08/2019;4.406,40;1.101,60;0;0,00;663,00
31/01/2021;A;62444;214295;319845;Empréstimo;02/07/2020;2.733,60;2.499,00;0;0,00;10,20
31/01/2021;A;63038;555337;313368;Empréstimo;19/06/2020;12.637,80;10.475,40;0;0,00;30,60
31/01/2021;A;63119;175142;287507;Empréstimo;30/04/2020;91,80;91,80;0;0,00;10,20
31/01/2021;A;63618;544869;340017;Empréstimo;31/07/2020;408,00;418,20;0;0,00;102,00
31/01/2021;A;64482;190041;403694;Financiamento;10/11/2020;2.131,80;2.213,40;19;2.213,40;132,60
31/01/2021;A;64606;128873;138132;Empréstimo;01/11/2018;6.599,40;3.478,20;0;0,00;10,20
31/01/2021;A;64653;563651;435946;Empréstimo;22/12/2020;14.851,20;14.606,40;0;0,00;40,80
31/01/2021;A;65122;405570;315130;Empréstimo;23/06/2020;6.385,20;5.814,00;0;0,00;20,40
31/01/2021;A;65208;238916;233982;Empréstimo;27/02/2020;6.823,80;5.508,00;0;0,00;20,40
31/01/2021;A;65216;337783;245461;Empréstimo;31/03/2020;10.863,00;9.985,80;4;9.985,80;183,60
31/01/2021;A;65341;209908;202102;Empréstimo;20/11/2019;4.396,20;3.172,20;0;0,00;10,20
31/01/2021;A;65363;261791;120919;Financiamento;13/12/2017;6.364,80;2.009,40;0;0,00;122,40
31/01/2021;A;65638;592195;439307;Empréstimo;30/12/2020;663,00;683,40;28;683,40;163,20
31/01/2021;A;65652;438591;135528;Empréstimo;05/10/2018;3.427,20;2.009,40;0;0,00;10,20
31/01/2021;A;65941;365184;150471;Empréstimo;01/03/2019;2.182,80;2.182,80;0;0,00;40,80
31/01/2021;A;66129;281948;429913;Empréstimo;15/12/2020;10.608,00;10.873,20;0;0,00;30,60
31/01/2021;A;66209;503095;329743;Empréstimo;16/07/2020;214,20;224,40;0;0,00;81,60
31/01/2021;A;66227;521244;187804;Empréstimo;27/09/2019;357,00;30,60;101;30,60;10,20
31/01/2021;A;66468;582981;190188;Empréstimo;08/10/2019;3.100,80;2.631,60;19;2.631,60;20,40
31/01/2021;A;67090;555099;200018;Empréstimo;12/11/2019;1.101,60;561,00;0;0,00;10,20
31/01/2021;A;67177;475276;185247;Empréstimo;17/09/2019;1.438,20;1.346,40;0;0,00;805,80
31/01/2021;A;67383;524912;241699;Financiamento;18/03/2020;6.405,60;7.721,40;19;7.721,40;51,00
31/01/2021;A;67568;415817;199059;Empréstimo;11/11/2019;1.326,00;938,40;0;0,00;10,20
31/01/2021;A;67592;295745;151197;Empréstimo;29/04/2020;122,40;91,80;0;0,00;20,40
31/01/2021;A;67831;465502;453437;Empréstimo;18/01/2021;6.599,40;6.650,40;0;0,00;20,40
31/01/2021;A;67866;439408;144836;Empréstimo;25/01/2019;4.579,80;3.488,40;75;3.488,40;204,00
31/01/2021;A;68940;176681;160222;Empréstimo;03/05/2019;3.121,20;1.642,20;0;0,00;10,20
31/01/2021;A;69398;430758;145265;Financiamento;25/01/2019;2.988,60;1.825,80;0;0,00;714,00
31/01/2021;A;70108;600833;417506;Financiamento;04/12/2020;5.457,00;5.610,00;0;0,00;20,40
31/01/2021;A;70318;212513;281265;Empréstimo;22/04/2020;1.764,60;1.866,60;0;0,00;10,20
31/01/2021;A;70536;1734;379846;Empréstimo;08/10/2020;8.537,40;8.272,20;0;0,00;51,00
31/01/2021;A;70609;333786;196144;Empréstimo;30/10/2019;622,20;520,20;45;520,20;306,00
31/01/2021;A;70659;480657;323115;Financiamento;08/07/2020;6.579,00;6.079,20;0;0,00;20,40
31/01/2021;A;70691;271957;197816;Financiamento;28/11/2019;8.486,40;6.711,60;0;0,00;20,40
31/01/2021;A;70844;555782;405993;Financiamento;18/11/2020;8.486,40;8.292,60;0;0,00;51,00
31/01/2021;A;71012;493623;373658;Empréstimo;25/09/2020;8.333,40;7.843,80;0;0,00;20,40
31/01/2021;A;71175;325014;139486;Empréstimo;20/11/2018;5.508,00;3.661,80;0;0,00;10,20
31/01/2021;A;71341;728627;278448;Empréstimo;14/05/2020;3.355,80;3.284,40;0;0,00;10,20
31/01/2021;A;71371;363361;279948;Empréstimo;20/04/2020;13.147,80;9.486,00;0;0,00;30,60
31/01/2021;A;71661;519579;342757;Financiamento;06/08/2020;8.527,20;7.446,00;0;0,00;20,40
31/01/2021;A;71772;367012;206950;Empréstimo;09/12/2019;9.516,60;7.945,80;0;0,00;20,40
31/01/2021;A;71855;339889;208751;Empréstimo;13/12/2019;3.141,60;1.540,20;0;0,00;10,20
31/01/2021;A;72240;508130;402939;Empréstimo;09/11/2020;4.008,60;4.110,60;0;0,00;20,40
31/01/2021;A;72276;345916;259592;Empréstimo;06/04/2020;51,00;61,20;0;0,00;30,60
31/01/2021;A;73003;556196;418128;Empréstimo;30/11/2020;4.171,80;4.406,40;59;4.406,40;2.631,60
31/01/2021;A;73256;572320;210099;Financiamento;20/12/2019;8.639,40;9.098,40;0;0,00;2.131,80
31/01/2021;A;73390;579198;383916;Financiamento;13/10/2020;4.743,00;4.865,40;0;0,00;10,20
31/01/2021;A;73499;726495;148507;Financiamento;12/02/2019;6.364,80;4.039,20;0;0,00;10,20
31/01/2021;A;74221;338127;203884;Financiamento;29/11/2019;8.904,60;7.323,60;0;0,00;20,40
31/01/2021;A;74524;292726;123068;Financiamento;15/02/2018;2.468,40;2.917,20;0;0,00;20,40
31/01/2021;A;74564;388897;306338;Empréstimo;09/06/2020;9.628,80;9.394,20;0;0,00;51,00
31/01/2021;A;75009;316489;359459;Empréstimo;08/09/2020;2.560,20;2.774,40;70;2.774,40;652,80
31/01/2021;A;75063;178792;272355;Empréstimo;13/04/2020;1.693,20;1.785,00;0;0,00;102,00
31/01/2021;A;75242;130674;291514;Empréstimo;07/05/2020;1.101,60;1.162,80;0;0,00;10,20
31/01/2021;A;75387;243763;162905;Empréstimo;17/05/2019;2.641,80;1.428,00;0;0,00;10,20
31/01/2021;A;75398;605613;310933;Financiamento;16/06/2020;4.630,80;4.477,80;0;0,00;265,20
31/01/2021;A;75609;601960;218116;Financiamento;16/01/2020;2.244,00;2.142,00;0;0,00;1.275,00
31/01/2021;A;75792;523421;243806;Empréstimo;27/03/2020;12.484,80;11.322,00;0;0,00;204,00
31/01/2021;A;76034;148809;149745;Financiamento;25/02/2019;5.518,20;2.621,40;0;0,00;20,40
31/01/2021;A;76353;491105;288478;Empréstimo;04/05/2020;2.121,60;1.907,40;0;0,00;10,20
31/01/2021;A;77344;238038;189041;Empréstimo;17/10/2019;3.223,20;2.295,00;14;2.295,00;897,60
31/01/2021;A;77491;391958;122558;Empréstimo;31/01/2018;11.883,00;7.517,40;0;0,00;20,40
31/01/2021;A;77857;173323;390721;Empréstimo;21/10/2020;1.805,40;2.244,00;0;0,00;10,20
31/01/2021;A;77869;531003;252891;Empréstimo;06/04/2020;469,20;336,60;0;0,00;20,40
31/01/2021;A;78164;108150;397818;Financiamento;30/10/2020;6.395,40;6.048,60;0;0,00;40,80
31/01/2021;A;78884;519209;241147;Empréstimo;17/03/2020;1.754,40;1.101,60;0;0,00;10,20
31/01/2021;A;78991;237856;440617;Empréstimo;11/01/2021;4.406,40;4.457,40;0;0,00;10,20
31/01/2021;A;79206;209462;329609;Empréstimo;21/07/2020;5.120,40;4.845,00;0;0,00;10,20
31/01/2021;A;79589;486911;353538;Empréstimo;25/08/2020;4.029,00;2.101,20;0;0,00;10,20
31/01/2021;A;79981;220249;402383;Empréstimo;09/11/2020;2.968,20;2.856,00;0;0,00;10,20
31/01/2021;A;80025;317025;435692;Empréstimo;22/12/2020;3.029,40;2.876,40;0;0,00;10,20
31/01/2021;A;80307;187408;195596;Empréstimo;28/10/2019;3.100,80;2.142,00;0;0,00;10,20
31/01/2021;A;80319;432947;349311;Empréstimo;17/08/2020;1.693,20;1.050,60;0;0,00;10,20
31/01/2021;A;80429;273635;145380;Empréstimo;18/01/2019;3.937,20;2.631,60;0;0,00;10,20
31/01/2021;A;80616;170584;162555;Financiamento;17/05/2019;4.243,20;3.060,00;2;3.060,00;183,60
31/01/2021;A;80852;513107;194358;Empréstimo;22/10/2019;438,60;387,60;354;387,60;234,60
31/01/2021;A;80882;440554;392854;Empréstimo;28/10/2020;1.030,20;1.091,40;9;1.091,40;61,20
31/01/2021;A;81072;176135;360925;Empréstimo;09/09/2020;1.438,20;1.417,80;0;0,00;10,20
31/01/2021;A;81186;387575;273644;Empréstimo;13/04/2020;91,80;102,00;0;0,00;10,20
31/01/2021;A;81763;158444;222580;Empréstimo;03/02/2020;530,40;367,20;0;0,00;142,80
31/01/2021;A;81768;272847;258866;Empréstimo;06/04/2020;1.468,80;1.560,60;0;0,00;91,80
31/01/2021;A;82445;653508;445167;Empréstimo;26/01/2021;2.193,00;2.203,20;0;0,00;10,20
31/01/2021;A;82842;425545;177672;Financiamento;09/08/2019;7.252,20;4.457,40;0;0,00;10,20
31/01/2021;A;83171;491025;124503;Empréstimo;21/03/2018;2.641,80;1.224,00;0;0,00;10,20
31/01/2021;A;83354;428361;275914;Empréstimo;14/04/2020;520,20;550,80;0;0,00;10,20
31/01/2021;A;83473;355994;460638;Empréstimo;26/01/2021;4.151,40;4.161,60;0;0,00;20,40
31/01/2021;A;84036;84492;134110;Empréstimo;14/09/2018;19.359,60;9.761,40;0;0,00;61,20
31/01/2021;A;84464;133974;156827;Empréstimo;09/04/2019;6.599,40;4.396,20;0;0,00;10,20
31/01/2021;A;85314;311512;438804;Empréstimo;29/12/2020;4.243,20;4.100,40;0;0,00;10,20
31/01/2021;A;85460;559655;289862;Empréstimo;06/05/2020;234,60;265,20;172;265,20;163,20
31/01/2021;A;85909;425132;193547;Empréstimo;18/10/2019;591,60;469,20;116;469,20;285,60
31/01/2021;A;86251;479121;294587;Financiamento;23/06/2020;40.891,80;40.126,80;0;0,00;122,40
31/01/2021;A;86348;2539;409261;Financiamento;24/11/2020;27.805,20;26.999,40;0;0,00;163,20
31/01/2021;A;87109;350741;308404;Empréstimo;08/06/2020;4.263,60;1.917,60;0;0,00;10,20
31/01/2021;A;87262;127670;219331;Empréstimo;20/01/2020;4.396,20;3.090,60;0;0,00;20,40
31/01/2021;A;87500;353678;158584;Empréstimo;16/03/2020;122,40;112,20;0;0,00;10,20
31/01/2021;A;87895;491707;146168;Empréstimo;25/01/2019;6.997,20;3.223,20;0;0,00;10,20
31/01/2021;A;88229;729699;407840;Empréstimo;18/11/2020;428,40;448,80;35;448,80;10,20
31/01/2021;A;88429;452149;284033;Empréstimo;27/04/2020;173,40;183,60;0;0,00;10,20
31/01/2021;A;88959;610374;302231;Empréstimo;04/06/2020;642,60;652,80;136;652,80;255,00
31/01/2021;A;89352;386563;388689;Empréstimo;19/10/2020;2.131,80;2.050,20;0;0,00;10,20
31/01/2021;A;89482;452329;442696;Empréstimo;05/01/2021;1.652,40;1.662,60;0;0,00;10,20
31/01/2021;A;89680;399879;242856;Empréstimo;20/03/2020;3.519,00;2.835,60;0;0,00;10,20
31/01/2021;A;90140;727016;418963;Empréstimo;03/12/2020;2.203,20;2.274,60;0;0,00;40,80
31/01/2021;A;90534;354035;405622;Empréstimo;11/11/2020;4.243,20;3.998,40;0;0,00;10,20
31/01/2021;A;90767;330668;165733;Empréstimo;04/06/2019;1.785,00;1.050,60;0;0,00;10,20
31/01/2021;A;91241;123080;136080;Empréstimo;05/10/2018;1.866,60;938,40;0;0,00;10,20
31/01/2021;A;91564;422584;230840;Financiamento;20/02/2020;4.498,20;3.580,20;0;0,00;10,20
31/01/2021;A;91870;456184;158730;Empréstimo;22/04/2019;4.253,40;3.182,40;0;0,00;20,40
31/01/2021;A;91924;334321;223911;Empréstimo;02/03/2020;2.641,80;2.009,40;0;0,00;10,20
31/01/2021;A;92619;126500;130803;Empréstimo;25/07/2018;5.191,80;2.896,80;0;0,00;10,20
31/01/2021;A;92846;447792;151665;Empréstimo;16/04/2020;632,40;591,60;0;0,00;326,40
31/01/2021;A;92904;509553;152569;Empréstimo;14/03/2019;4.182,00;2.958,00;0;0,00;10,20
31/01/2021;A;92938;595363;327652;Empréstimo;15/07/2020;5.120,40;5.151,00;45;5.151,00;91,80
31/01/2021;A;92982;553572;457613;Financiamento;21/01/2021;7.670,40;7.711,20;0;0,00;20,40
31/01/2021;A;93528;171078;430730;Financiamento;18/12/2020;3.121,20;3.100,80;0;0,00;51,00
31/01/2021;A;93570;293178;446071;Empréstimo;08/01/2021;10.138,80;10.291,80;0;0,00;30,60
31/01/2021;A;93598;320242;222008;Empréstimo;27/01/2020;1.764,60;1.387,20;0;0,00;10,20
31/01/2021;A;93793;426270;190611;Empréstimo;09/10/2019;438,60;408,00;324;408,00;244,80
31/01/2021;A;94020;232404;307307;Empréstimo;09/06/2020;1.203,60;887,40;0;0,00;10,20
31/01/2021;A;94068;220232;391781;Financiamento;17/12/2020;53.448,00;54.009,00;0;0,00;163,20
31/01/2021;A;94322;436582;274017;Empréstimo;13/04/2020;4.161,60;3.549,60;0;0,00;61,20
31/01/2021;A;95134;410096;241843;Financiamento;17/03/2020;6.395,40;5.253,00;0;0,00;91,80
31/01/2021;A;95210;387302;135684;Empréstimo;05/10/2018;5.518,20;3.172,20;0;0,00;20,40
31/01/2021;A;95228;500086;435454;Empréstimo;22/12/2020;469,20;469,20;10;469,20;10,20
31/01/2021;A;95248;392684;167546;Empréstimo;14/06/2019;4.396,20;2.295,00;0;0,00;10,20
31/01/2021;A;95532;154009;285754;Empréstimo;28/04/2020;2.703,00;2.845,80;0;0,00;51,00
31/01/2021;A;95585;165661;212621;Empréstimo;30/12/2019;7.537,80;6.283,20;0;0,00;20,40
31/01/2021;A;95741;570376;456218;Empréstimo;20/01/2021;438,60;448,80;0;0,00;30,60
31/01/2021;A;96267;209105;153361;Empréstimo;28/03/2019;3.651,60;4.375,80;45;4.375,80;81,60
31/01/2021;A;96739;491671;155508;Empréstimo;02/04/2019;2.203,20;1.887,00;111;1.887,00;734,40
31/01/2021;A;96818;322375;378547;Empréstimo;02/10/2020;255,00;255,00;0;0,00;61,20
31/01/2021;A;96896;434202;174235;Empréstimo;22/07/2019;1.356,60;846,60;193;846,60;499,80
31/01/2021;A;97634;577248;395598;Empréstimo;10/11/2020;2.784,60;2.723,40;0;0,00;10,20
31/01/2021;A;97888;583619;340175;Empréstimo;03/08/2020;51,00;51,00;144;51,00;30,60
31/01/2021;A;98473;163451;209662;Empréstimo;17/12/2019;2.641,80;1.836,00;0;0,00;10,20
31/01/2021;A;98723;583397;286104;Empréstimo;30/04/2020;17.054,40;16.207,80;0;0,00;91,80
31/01/2021;A;98782;560149;457588;Empréstimo;21/01/2021;877,20;887,40;0;0,00;51,00
31/01/2021;A;98840;146571;315996;Empréstimo;24/06/2020;2.988,60;2.366,40;0;0,00;10,20
31/01/2021;A;98848;3274;353139;Financiamento;25/08/2020;8.527,20;8.180,40;0;0,00;51,00
31/01/2021;A;98979;172310;250750;Empréstimo;02/04/2020;2.356,20;2.499,00;0;0,00;1.366,80
31/01/2021;A;99265;179462;439837;Empréstimo;30/12/2020;1.785,00;1.489,20;0;0,00;887,40
31/01/2021;A;99289;145396;430785;Financiamento;17/12/2020;2.560,20;2.621,40;0;0,00;153,00
31/01/2021;A;99306;176903;330686;Empréstimo;23/07/2020;3.631,20;3.345,60;0;0,00;204,00
31/01/2021;A;99431;163489;237011;Empréstimo;12/03/2020;12.556,20;10.842,60;0;0,00;30,60
31/01/2021;A;99559;329581;299586;Empréstimo;21/05/2020;4.692,00;4.080,00;0;0,00;244,80
31/01/2021;A;101558;150971;183284;Empréstimo;10/09/2019;2.458,20;1.846,20;0;0,00;10,20
31/01/2021;A;102092;118750;351530;Empréstimo;25/08/2020;2.478,60;2.366,40;0;0,00;10,20
31/01/2021;A;102233;154455;194605;Financiamento;29/10/2019;6.395,40;5.151,00;0;0,00;20,40
31/01/2021;A;102268;194475;406444;Empréstimo;20/11/2020;1.448,40;1.366,80;0;0,00;20,40
31/01/2021;A;102353;653531;409976;Empréstimo;17/11/2020;2.131,80;2.152,20;19;2.152,20;10,20
31/01/2021;A;102354;106444;289277;Empréstimo;04/05/2020;2.988,60;2.509,20;0;0,00;10,20
31/01/2021;A;102610;173898;156500;Empréstimo;11/04/2019;2.203,20;1.489,20;19;1.489,20;10,20
31/01/2021;A;102612;721130;435682;Empréstimo;22/12/2020;2.233,80;2.274,60;0;0,00;10,20
31/01/2021;A;102630;644074;460973;Empréstimo;26/01/2021;4.406,40;4.416,60;0;0,00;81,60
31/01/2021;A;102684;529108;282773;Empréstimo;23/04/2020;8.058,00;6.905,40;0;0,00;40,80
31/01/2021;A;102722;387506;148895;Empréstimo;19/02/2019;2.845,80;1.856,40;0;0,00;10,20
31/01/2021;A;102884;719671;154049;Empréstimo;22/03/2019;1.315,80;91,80;14;91,80;51,00
31/01/2021;A;103505;198608;195399;Empréstimo;09/09/2020;102,00;102,00;0;0,00;10,20
31/01/2021;A;103976;183321;438948;Financiamento;29/12/2020;5.120,40;5.202,00;0;0,00;20,40
31/01/2021;A;104478;595579;207413;Empréstimo;13/12/2019;4.406,40;3.774,00;0;0,00;10,20
31/01/2021;A;104682;215827;121473;Empréstimo;16/10/2020;714,00;683,40;0;0,00;40,80
31/01/2021;A;105167;206248;433371;Empréstimo;21/12/2020;1.356,60;1.407,60;0;0,00;20,40
31/01/2021;A;105494;583960;200256;Empréstimo;09/07/2020;663,00;571,20;19;571,20;316,20
31/01/2021;A;106666;540843;460405;Empréstimo;25/01/2021;295,80;295,80;3;295,80;71,40
31/01/2021;A;107037;289536;412313;Financiamento;25/11/2020;8.486,40;8.506,80;0;0,00;20,40
31/01/2021;A;107213;294622;315226;Empréstimo;25/06/2020;8.537,40;7.986,60;0;0,00;20,40
31/01/2021;A;107482;417482;211317;Empréstimo;23/12/2019;224,40;142,80;264;142,80;81,60
31/01/2021;A;107653;306532;239446;Empréstimo;11/03/2020;1.519,80;1.479,00;40;1.479,00;30,60
31/01/2021;A;107777;419837;180663;Empréstimo;28/08/2019;9.506,40;5.895,60;0;0,00;20,40
31/01/2021;A;108150;581066;296725;Empréstimo;15/05/2020;234,60;244,80;258;244,80;142,80
31/01/2021;A;108483;228412;322099;Empréstimo;07/07/2020;3.376,20;3.202,80;0;0,00;61,20
31/01/2021;A;109395;304081;420575;Empréstimo;03/12/2020;11.026,20;11.373,00;0;0,00;30,60
31/01/2021;A;109402;508046;146452;Financiamento;01/04/2020;632,40;652,80;111;652,80;387,60
31/01/2021;A;109408;622874;410938;Empréstimo;23/11/2020;255,00;173,40;0;0,00;10,20
31/01/2021;A;111772;730833;156112;Empréstimo;05/04/2019;4.243,20;2.009,40;65;2.009,40;122,40
31/01/2021;A;111786;636111;404216;Financiamento;11/11/2020;6.395,40;6.109,80;0;0,00;20,40
31/01/2021;A;111921;331565;311073;Empréstimo;15/06/2020;581,40;601,80;0;0,00;326,40
31/01/2021;A;112372;427437;383816;Empréstimo;09/10/2020;5.089,80;4.824,60;0;0,00;10,20
31/01/2021;A;112520;334518;370578;Empréstimo;23/09/2020;8.109,00;7.823,40;0;0,00;20,40
31/01/2021;A;112627;129970;146626;Empréstimo;29/01/2019;4.416,60;1.948,20;0;0,00;10,20
31/01/2021;A;112873;285280;146197;Empréstimo;28/01/2019;3.559,80;2.244,00;0;0,00;10,20
31/01/2021;A;112895;584832;374988;Empréstimo;28/09/2020;448,80;387,60;59;387,60;153,00
31/01/2021;A;112923;425330;176013;Financiamento;06/08/2019;6.579,00;4.906,20;0;0,00;91,80
31/01/2021;A;113437;479708;318786;Empréstimo;29/06/2020;1.377,00;1.193,40;150;1.193,40;714,00
31/01/2021;A;113678;287158;141088;Empréstimo;12/12/2018;2.958,00;2.315,40;0;0,00;1.387,20
31/01/2021;A;113857;583954;367948;Empréstimo;16/09/2020;163,20;173,40;14;173,40;10,20
31/01/2021;A;113998;630997;397514;Empréstimo;30/10/2020;234,60;244,80;89;244,80;132,60
31/01/2021;A;114771;227272;439170;Empréstimo;30/12/2020;1.193,40;1.224,00;0;0,00;10,20
31/01/2021;A;114861;726092;158893;Empréstimo;16/07/2020;1.499,40;1.560,60;0;0,00;367,20
31/01/2021;A;115064;139147;142678;Empréstimo;27/12/2018;9.047,40;5.691,60;0;0,00;20,40
31/01/2021;A;115111;535189;199011;Empréstimo;11/11/2019;438,60;448,80;359;448,80;265,20
31/01/2021;A;115141;289250;464172;Financiamento;29/01/2021;8.486,40;8.486,40;0;0,00;20,40
31/01/2021;A;115197;656759;387032;Empréstimo;16/10/2020;2.774,40;2.529,60;0;0,00;10,20
31/01/2021;A;115265;163090;266055;Empréstimo;08/04/2020;673,20;714,00;0;0,00;40,80
31/01/2021;A;115748;531468;199431;Empréstimo;12/05/2020;591,60;591,60;106;591,60;357,00
31/01/2021;A;116300;450102;316026;Empréstimo;01/07/2020;2.988,60;2.794,80;0;0,00;10,20
31/01/2021;A;116576;502115;213066;Empréstimo;03/01/2020;2.856,00;1.785,00;0;0,00;10,20
31/01/2021;A;116812;569767;225341;Empréstimo;04/02/2020;3.508,80;3.590,40;325;3.590,40;2.142,00
31/01/2021;A;116911;283330;177140;Financiamento;08/08/2019;6.742,20;4.080,00;0;0,00;10,20
31/01/2021;A;117028;130527;160703;Empréstimo;10/05/2019;4.692,00;3.029,40;0;0,00;10,20
31/01/2021;A;117187;202313;341154;Empréstimo;10/08/2020;3.417,00;3.213,00;0;0,00;20,40
31/01/2021;A;117542;230297;285170;Empréstimo;28/04/2020;346,80;316,20;0;0,00;10,20
31/01/2021;A;118668;334973;191529;Empréstimo;11/10/2019;1.764,60;1.203,60;0;0,00;10,20
31/01/2021;A;118789;269057;390519;Empréstimo;20/10/2020;1.315,80;1.315,80;0;0,00;10,20
31/01/2021;A;118913;578846;261889;Empréstimo;07/04/2020;153,00;163,20;111;163,20;91,80
31/01/2021;A;119289;599896;417928;Empréstimo;30/11/2020;163,20;163,20;59;163,20;61,20
31/01/2021;A;119419;363899;391936;Empréstimo;22/10/2020;1.703,40;1.530,00;0;0,00;10,20
31/01/2021;A;119426;363456;300804;Empréstimo;25/05/2020;234,60;244,80;0;0,00;10,20
31/01/2021;A;119503;588746;287573;Empréstimo;04/05/2020;9.343,20;8.853,60;0;0,00;30,60
31/01/2021;A;119946;186202;377755;Empréstimo;01/10/2020;8.537,40;8.262,00;0;0,00;20,40
31/01/2021;A;119962;157685;460597;Financiamento;29/01/2021;4.263,60;4.263,60;0;0,00;10,20
31/01/2021;A;120467;292067;143871;Financiamento;08/01/2019;846,60;571,20;289;571,20;336,60
31/01/2021;A;120568;139178;126537;Empréstimo;03/05/2018;7.344,00;3.396,60;0;0,00;10,20
31/01/2021;A;120683;212222;159230;Empréstimo;07/05/2019;7.293,00;5.569,20;19;5.569,20;336,60
31/01/2021;A;120728;141511;258630;Empréstimo;06/04/2020;418,20;438,60;0;0,00;10,20
31/01/2021;A;121291;114488;337703;Empréstimo;29/07/2020;3.845,40;3.192,60;0;0,00;10,20
31/01/2021;A;121475;430090;200373;Empréstimo;13/11/2019;2.601,00;1.897,20;19;1.897,20;1.040,40
31/01/2021;A;121553;410080;203453;Empréstimo;29/11/2019;13.096,80;12.943,80;141;12.943,80;5.059,20
31/01/2021;A;121746;424851;264777;Empréstimo;08/04/2020;948,60;999,60;0;0,00;10,20
31/01/2021;A;122214;352573;149072;Empréstimo;22/04/2020;3.590,40;3.284,40;0;0,00;193,80
